ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,new_income,age_cat
71318B31KQ,40,M,"218,352",400,0,218352,3
71323G81HA,31,F,"348,936",437,1,348936,3
71325Y88AC,33,F,"355,728",266,0,355728,2
71327C30FV,54,F,"301,955",330,1,301955,2
71329H78MF,31,F,"362,245",359,1,362245,2
71330C24EY,33,F,"244,904",370,1,244904,3
71330T39LA,57,F,"507,360",66,0,507360,1
71331G92UH,60,F,"307,656",278,0,307656,2
71331R29AR,54,M,"248,998",853,1,248998,4
71334Y19KY,50,M,"113,782",386,1,113782,3
71339C05MJ,31,F,"419,885",198,1,419885,1
71342U81GD,63,F,"427,597",234,1,427597,2
71346F84DZ,38,M,"531,069",947,1,531069,4
71346Y71WH,35,M,"226,951",329,0,226951,2
71346Z97OZ,55,F,"520,635",405,1,520635,3
71347R76ZM,56,F,"312,637",337,1,312637,2
71348C40GS,52,F,"496,803",239,0,496803,2
71348K00KY,34,F,"256,331",378,0,256331,3
71352A04VM,62,M,"724,312",398,1,724312,3
71352H09HL,58,F,"103,315",517,1,103315,4
71353Y30PL,51,F,"244,059",382,0,244059,3
71355W98OK,31,F,"322,147",471,1,322147,3
71357R58JI,45,M,"109,050",495,1,109050,3
71362C57LY,25,F,"379,368",428,0,379368,3
71364B80JH,54,F,"300,368",854,1,300368,4
71364G79SQ,28,F,"354,125",438,1,354125,3
71368F91TG,28,M,"235,380",365,1,235380,3
71369I19CO,62,F,"175,285",394,1,175285,3
71370F15BJ,58,M,"694,197",503,1,694197,4
71375Z11CQ,32,M,"247,712",473,1,247712,3
71381H33XK,54,M,"696,068",194,1,696068,1
71381N40QL,37,M,"298,705",302,1,298705,2
71385K08GM,50,F,"478,384",239,1,478384,2
71389S97NG,58,M,"187,432",731,1,187432,4
71393S28ES,39,F,"707,301",430,1,707301,3
71394C30MP,42,F,"340,421",847,0,340421,4
71396Z24VP,34,F,"386,460",199,0,386460,1
71397K29OV,65,F,"352,067",292,0,352067,2
71397S65AK,64,F,"459,219",204,1,459219,2
71401I19DD,29,M,"203,344",605,1,203344,4
71411Z34YB,54,F,"125,027",368,0,125027,3
71412E45NT,56,F,"522,989",701,1,522989,4
71415S29QO,41,F,"469,576",34,0,469576,1
71417Q44IF,57,M,"525,508",466,1,525508,3
71419W95VX,28,F,"248,048",476,1,248048,3
71420G32JJ,39,M,"207,635",365,1,207635,3
71424L62WR,42,M,"135,047",241,0,135047,2
71430F33BA,47,M,"584,155",442,1,584155,3
71431B07FP,35,M,"197,917",399,0,197917,3
71433O30TY,51,M,"634,938",468,1,634938,3
71434T59HF,42,M,"281,404",469,1,281404,3
71435R88QN,26,M,"259,252",334,1,259252,2
71438B14EI,26,M,"110,379",918,1,110379,4
71438Q55QR,38,F,"455,872",640,1,455872,4
71438R76SF,27,M,"263,389",987,1,263389,4
71439H16QY,51,F,"502,539",460,1,502539,3
71440X35DR,31,M,"218,084",470,1,218084,3
71443H30ZA,48,M,"518,539",426,1,518539,3
71443Q67ZF,40,M,"415,129",482,1,415129,3
71454J62CY,56,M,"761,725",3,0,761725,1
71460J23YU,60,F,"475,136",61,1,475136,1
71460X30WG,54,F,"116,587",938,0,116587,4
71461K08PY,25,F,"488,040",353,1,488040,2
71465L68HK,38,F,"589,088",352,0,589088,2
71468E83LM,58,M,"560,463",1019,1,560463,4
71468Z27BG,45,M,"160,989",394,1,160989,3
71469M15KT,29,M,"155,772",392,1,155772,3
71472A72OY,58,M,"188,931",405,1,188931,3
71476W17NJ,60,F,"274,496",80,1,274496,1
71479Y58TD,29,M,"229,635",822,0,229635,4
71482L18FM,33,M,"146,148",386,1,146148,3
71483T71CG,40,M,"668,472",44,0,668472,1
71484H01XW,37,F,"328,115",845,1,328115,4
71484I70HB,37,M,"665,339",261,1,665339,2
71485Q16IB,64,M,"551,257",246,1,551257,2
71490D73QR,63,F,"399,403",360,0,399403,3
71492G54GV,27,M,"206,069",310,0,206069,2
71495Y61NG,32,M,"151,780",24,0,151780,1
71497X70GW,45,M,"148,460",318,0,148460,2
71498S94KT,55,M,"80,309",229,0,80309,2
71506L40UR,29,F,"136,731",15,0,136731,1
71508M06HZ,36,M,"190,848",202,0,190848,2
71509U91YU,64,M,"746,229",218,0,746229,2
71510N97RL,37,M,"221,349",363,1,221349,3
71513H15QV,30,M,"162,187",537,1,162187,4
71513Z14WN,46,M,"369,772",339,0,369772,2
71516O96OS,51,F,"297,523",132,0,297523,1
71518N82OJ,35,M,"243,512",114,0,243512,1
71525Z50QE,53,F,"389,651",116,0,389651,1
71526M66VE,51,F,"133,205",704,1,133205,4
71528F39ON,41,F,"694,517",331,0,694517,2
71533D27CZ,29,M,"158,984",317,0,158984,2
71535Z72FG,60,M,"653,136",227,0,653136,2
71538K89KG,62,F,"238,909",321,0,238909,2
71538R64WC,49,M,"465,236",331,0,465236,2
71540C60ZE,60,M,"560,111",230,1,560111,2
71547N59DR,63,M,"257,610",522,1,257610,4
71552F90FF,44,M,"217,507",28,0,217507,1
71556H30VQ,54,F,"90,504",767,0,90504,4
71560U56RK,26,F,"341,393",472,1,341393,3
71561F53GQ,40,M,"339,256",473,1,339256,3
71562P91WJ,26,F,"140,675",206,0,140675,2
71571T74KB,54,M,"511,303",44,1,511303,1
71573G20HQ,44,M,"323,027",327,0,323027,2
71575M71HA,26,M,"146,896",367,1,146896,3
71579E83LB,61,M,"135,892",370,0,135892,3
71579V10XR,28,M,"249,050",288,0,249050,2
71581S93KC,61,F,"236,904",266,0,236904,2
71582U71AM,57,M,"365,242",253,0,365242,2
71584I00PY,41,M,"508,488",799,1,508488,4
71584M90TC,39,F,"518,077",304,1,518077,2
71585P88LL,57,F,"130,400",423,0,130400,3
71585V84ZI,62,M,"682,316",232,1,682316,2
71587S62HP,57,M,"444,819",487,1,444819,3
71589Q00LC,56,F,"137,224",306,0,137224,2
71592C18FE,62,F,"481,528",890,0,481528,4
71592X19IB,25,F,"319,243",441,0,319243,3
71594A29CY,53,F,"192,821",267,0,192821,2
71594S24BA,58,F,"439,155",3,1,439155,1
71595J08FD,59,M,"334,048",305,1,334048,2
71597O51KU,28,F,"393,877",353,0,393877,2
71599B16DP,34,M,"259,595",981,1,259595,4
71599D89JL,46,M,"389,630",467,1,389630,3
71600J15JN,44,F,"445,691",49,0,445691,1
71603L12SO,30,F,"491,880",245,0,491880,2
71603Q33GM,36,M,"163,349",395,1,163349,3
71605C85UD,45,M,"488,527",273,0,488527,2
71605H44GI,36,F,"503,088",248,0,503088,2
71609K24AE,42,M,"180,290",248,1,180290,2
71611W20GM,48,M,"771,360",241,1,771360,2
71612S68XA,61,F,"421,317",370,1,421317,3
71612W46WP,53,F,"372,973",453,0,372973,3
71620B67PC,48,M,"736,475",402,1,736475,3
71629N48ZX,54,M,"240,005",507,1,240005,4
71632O10HO,49,M,"150,874",321,1,150874,2
71637W42HC,28,M,"239,592",316,1,239592,2
71640W15NW,62,F,"384,509",330,0,384509,2
71641H09CA,49,M,"421,597",88,1,421597,1
71642H27LV,65,M,"512,490",296,0,512490,2
71646I67KN,49,M,"454,270",420,1,454270,3
71647R90QI,31,F,"308,755",71,0,308755,1
71649K06RZ,36,M,"442,224",211,0,442224,2
71649P61AR,39,F,"337,773",492,0,337773,3
71651T53WB,48,F,"380,904",172,1,380904,1
71657I82SK,39,M,"306,145",255,1,306145,2
71657P31HJ,62,M,"751,920",208,0,751920,2
71657Q04FW,38,M,"423,940",257,0,423940,2
71658D04ZM,64,M,"538,199",468,1,538199,3
71661V46OL,41,M,"725,187",109,0,725187,1
71667G37JP,36,M,"608,635",277,1,608635,2
71672O20QH,32,M,"177,166",183,1,177166,1
71677M11LV,38,M,"392,357",457,1,392357,3
71680V02YY,59,M,"630,087",685,1,630087,4
71681J77NL,56,M,"468,100",314,1,468100,2
71682W58UL,51,F,"220,712",394,1,220712,3
71684D72RJ,48,F,"304,251",162,0,304251,1
71684W49PJ,38,M,"316,643",266,0,316643,2
71687V72YD,39,M,"451,003",369,1,451003,3
71688D67PM,60,M,"489,721",222,0,489721,2
71688R37HT,52,F,"218,835",591,1,218835,4
71694M30BJ,45,M,"645,643",856,1,645643,4
71699I56IL,44,F,"722,859",324,0,722859,2
71701I38TT,55,F,"470,829",324,1,470829,2
71707D73TS,64,F,"392,656",198,1,392656,1
71708A97OS,27,M,"209,913",605,1,209913,4
71708X85YW,50,F,"268,992",233,1,268992,2
71709V39GF,48,M,"133,171",407,1,133171,3
71711L57VH,38,M,"486,926",275,1,486926,2
71711N63DJ,34,M,"206,291",394,1,206291,3
71713S72TC,65,F,"407,880",35,0,407880,1
71713W62OZ,64,F,"170,928",408,0,170928,3
71720V64LX,65,M,"526,265",363,1,526265,3
71721L52FN,33,M,"146,378",300,0,146378,2
71727I74BB,28,M,"100,001",321,0,100001,2
71732F98CX,26,M,"220,988",224,1,220988,2
71733D35MR,29,F,"397,512",465,1,397512,3
71739X87CV,59,M,"284,399",69,0,284399,1
71741S87SW,59,M,"406,087",227,1,406087,2
71743C81CV,42,F,"752,725",13,0,752725,1
71743X67TE,30,M,"196,309",883,1,196309,4
71743Z90DK,51,M,"520,406",142,1,520406,1
71744F37CZ,33,F,"377,722",476,0,377722,3
71748R33JD,36,M,"186,787",352,0,186787,2
71749Y77WJ,57,M,"218,622",800,1,218622,4
71752U18PE,29,M,"246,496",156,0,246496,1
71757U33VN,47,F,"753,189",388,1,753189,3
71760B18TK,44,F,"294,989",972,1,294989,4
71763W95WX,26,M,"152,556",586,1,152556,4
71764O13OT,35,F,"256,781",295,1,256781,2
71767A40WU,49,M,"458,066",484,1,458066,3
71769W39RZ,63,F,"296,381",495,1,296381,3
71774W57FJ,30,M,"171,965",46,1,171965,1
71778O66WM,54,M,"352,727",823,1,352727,4
71779H11TZ,46,F,"325,845",698,1,325845,4
71779V66EE,46,M,"419,563",215,0,419563,2
71780Y74EL,53,F,"83,693",74,0,83693,1
71781X47QI,37,M,"482,004",492,1,482004,3
71783Z47IU,62,M,"147,364",917,1,147364,4
71785M36KD,50,M,"319,665",209,0,319665,2
71793F63IV,54,F,"165,021",332,1,165021,2
71793W88BP,38,M,"511,803",484,1,511803,3
71794H51YA,58,M,"158,178",182,0,158178,1
71798G12VI,50,M,"235,817",402,1,235817,3
71799P02MA,38,F,"357,331",447,1,357331,3
71801E82RH,61,F,"90,763",384,1,90763,3
71803P70EH,41,F,"438,419",530,1,438419,4
71806P36QA,58,M,"438,936",286,1,438936,2
71808W59FH,60,F,"429,131",297,0,429131,2
71809O77XJ,25,F,"397,085",212,1,397085,2
71810B34HD,56,F,"292,125",272,0,292125,2
71815P79SZ,58,M,"765,894",970,1,765894,4
71816H99PJ,57,F,"504,080",504,1,504080,4
71817K44DZ,50,M,"456,431",431,1,456431,3
71819B51MB,39,M,"470,824",277,0,470824,2
71819I46CP,46,M,"762,229",5,1,762229,1
71823G61MS,58,F,"127,517",267,0,127517,2
71825F14OF,28,M,"176,415",394,1,176415,3
71826T06KM,47,M,"513,043",333,1,513043,2
71831H03WQ,41,M,"546,411",222,1,546411,2
71831L64TI,34,M,"100,415",496,0,100415,3
71836T18ZH,37,F,"350,104",418,1,350104,3
71837T92FP,62,F,"110,563",264,0,110563,2
71838B89SN,43,F,"477,880",723,1,477880,4
71840O36VP,32,F,"459,381",284,1,459381,2
71841E61OW,28,M,"276,340",861,1,276340,4
71841Z82QN,41,F,"754,480",405,1,754480,3
71842T86KB,45,M,"123,762",50,0,123762,1
71842Y17DY,47,M,"398,582",354,0,398582,2
71853W57JJ,25,M,"136,229",277,0,136229,2
71858D48HP,65,M,"277,105",758,0,277105,4
71859W03ND,30,F,"415,376",445,0,415376,3
71863A85WO,45,F,"463,616",348,0,463616,2
71863U34QL,39,M,"179,518",432,1,179518,3
71866M35HR,33,F,"331,261",421,1,331261,3
71869P29HA,62,M,"193,826",891,1,193826,4
71870W75SZ,33,F,"470,517",264,0,470517,2
71884A91XH,64,F,"230,349",228,1,230349,2
71887N83HZ,28,M,"231,209",302,0,231209,2
71888R67ZE,64,F,"123,221",134,0,123221,1
71891L04BH,34,M,"113,310",280,0,113310,2
71893O19NO,65,F,"256,643",335,1,256643,2
71897F49DN,61,F,"174,347",416,1,174347,3
71898J03TJ,40,M,"304,155",170,1,304155,1
71900U54EC,57,F,"169,243",386,0,169243,3
71901L89BB,32,F,"351,768",329,0,351768,2
71902D83XS,54,F,"326,035",440,1,326035,3
71906Z11WO,56,F,"345,448",533,1,345448,4
71908B49AM,30,M,"204,120",346,1,204120,2
71908Y87XD,49,M,"746,275",479,1,746275,3
71917C55AD,30,F,"397,715",368,1,397715,3
71922G82IX,35,F,"301,605",233,0,301605,2
71927Y48IE,35,M,"234,157",231,1,234157,2
71928W63CE,50,F,"404,845",717,1,404845,4
71932E82WQ,63,M,"532,465",361,1,532465,3
71933Q87OT,27,M,"261,376",442,1,261376,3
71934T76DL,25,M,"296,210",26,1,296210,1
71935L26YX,52,M,"312,509",143,0,312509,1
71936Y32XJ,39,M,"186,531",387,0,186531,3
71937S57MN,43,F,"464,424",125,0,464424,1
71939K13FW,63,F,"437,435",53,1,437435,1
71939K15ZU,41,M,"160,565",303,0,160565,2
71940K81WB,37,M,"151,459",472,1,151459,3
71944L67GC,55,F,"432,717",382,1,432717,3
71949V99LY,26,M,"262,771",289,0,262771,2
71950C28MD,56,F,"470,843",476,1,470843,3
71955U65ZW,50,M,"321,437",378,1,321437,3
71957K81BB,48,F,"657,411",618,1,657411,4
71958D27MV,57,F,"399,013",595,1,399013,4
71959P86PQ,34,F,"390,853",14,0,390853,1
71960G41UL,55,F,"94,491",346,0,94491,2
71967M97YF,46,F,"740,072",60,0,740072,1
71970K51OZ,47,M,"498,633",357,1,498633,2
71971X26ME,65,M,"705,156",88,1,705156,1
71975L48IX,29,M,"170,494",335,0,170494,2
71976M91SB,31,M,"296,398",333,1,296398,2
71983R52FE,54,F,"261,416",213,0,261416,2
71984G88LU,28,M,"246,526",548,0,246526,4
71985T59TN,25,M,"229,778",305,1,229778,2
71990K05OB,58,F,"112,549",42,0,112549,1
71990M20HT,26,F,"349,775",200,1,349775,2
71996E95TH,51,M,"665,266",56,0,665266,1
71998C27UV,34,M,"227,749",262,1,227749,2
71998S01KD,53,F,"498,043",345,1,498043,2
72001K94BS,56,F,"243,181",334,0,243181,2
72003Y92KD,51,F,"353,000",709,1,353000,4
72013F38PN,47,M,"154,797",485,1,154797,3
72014X91CY,64,M,"714,748",270,0,714748,2
72015A62AB,62,M,"610,557",692,1,610557,4
72016H19GT,53,M,"300,157",467,1,300157,3
72018D90ZE,41,M,"791,171",246,1,791171,2
72023Q78ON,54,M,"420,014",287,0,420014,2
72024A33AK,29,F,"426,391",275,1,426391,2
72024J81TY,26,F,"222,880",425,1,222880,3
72028P02VH,39,M,"176,843",485,0,176843,3
72030F15FU,63,F,"189,824",669,0,189824,4
72030W92MW,60,F,"91,163",273,0,91163,2
72030X95TN,28,F,"164,296",126,0,164296,1
72031F77JA,34,F,"323,605",282,1,323605,2
72031H99QX,28,F,"423,075",239,1,423075,2
72033H78DT,44,F,"278,573",793,1,278573,4
72034M39IQ,28,M,"261,512",336,1,261512,2
72035N74FO,37,M,"176,440",483,1,176440,3
72037F39GT,41,M,"310,986",355,1,310986,2
72044H96EX,45,F,"705,941",351,1,705941,2
72046O80YU,47,F,"417,899",461,1,417899,3
72046P34OK,50,M,"689,952",181,0,689952,1
72047H28IU,48,M,"195,212",357,0,195212,2
72048I79TB,60,M,"453,217",223,0,453217,2
72052L52OV,27,F,"268,419",60,0,268419,1
72053S17DM,25,M,"296,971",292,0,296971,2
72059L26LC,38,M,"125,687",406,0,125687,3
72064I67KI,64,F,"108,947",865,0,108947,4
72065A37SZ,27,F,"304,845",321,1,304845,2
72067I37BA,53,M,"376,077",420,1,376077,3
72069G82KV,48,M,"359,185",362,1,359185,3
72075S81NN,49,M,"207,738",428,1,207738,3
72076B47YN,64,F,"162,571",596,1,162571,4
72076Y44SQ,58,F,"247,837",484,1,247837,3
72079P63NN,45,M,"451,214",267,0,451214,2
72085I07RN,57,M,"451,177",447,1,451177,3
72087Q28UU,62,F,"501,933",304,1,501933,2
72089K22FR,29,F,"362,180",242,0,362180,2
72089V77HE,31,F,"311,773",38,0,311773,1
72095G96HO,25,F,"348,173",465,0,348173,3
72101E58TS,43,M,"493,108",290,1,493108,2
72104B74BC,41,F,"669,429",433,0,669429,3
72108C88VY,62,M,"372,658",245,0,372658,2
72112D49JY,42,M,"404,363",413,1,404363,3
72112F94EZ,33,M,"281,523",363,1,281523,3
72112P66LK,25,F,"441,313",335,0,441313,2
72116V00BU,29,F,"453,969",281,0,453969,2
72117X45YN,25,F,"373,983",335,1,373983,2
72119W58CP,46,M,"158,765",111,1,158765,1
72121R68MS,60,M,"610,158",483,1,610158,3
72125U36QV,32,F,"299,704",205,1,299704,2
72127R14KW,61,M,"746,569",252,1,746569,2
72131A58FU,33,F,"391,683",404,1,391683,3
72132U06QC,62,M,"770,556",833,1,770556,4
72134Z38UW,45,M,"137,528",273,1,137528,2
72135Z99PH,64,F,"198,984",416,1,198984,3
72144X77GB,36,M,"437,685",340,0,437685,2
72146L70UC,44,F,"799,667",28,1,799667,1
72147Q80YW,28,F,"324,332",386,1,324332,3
72149B05OK,29,F,"459,096",218,0,459096,2
72151B67EA,33,M,"268,847",734,1,268847,4
72153D51JC,50,M,"114,447",1,0,114447,1
72154A41VL,61,F,"297,427",548,1,297427,4
72159N07TX,60,M,"613,970",802,1,613970,4
72174U24CK,35,M,"295,256",409,1,295256,3
72176Q43JZ,31,F,"194,803",245,0,194803,2
72179J68HC,46,M,"312,344",363,1,312344,3
72180M99IF,46,F,"544,469",204,1,544469,2
72181O74DP,29,F,"411,653",475,1,411653,3
72186V03WT,60,M,"201,227",290,0,201227,2
72187S35GI,56,F,"324,085",431,0,324085,3
72190D64DO,38,F,"417,800",694,1,417800,4
72191M50QG,37,M,"421,483",397,0,421483,3
72198E76MC,46,M,"379,630",306,1,379630,2
72198Y96CB,28,F,"467,323",324,1,467323,2
72199S71EJ,60,M,"299,665",576,1,299665,4
72200Z49NW,45,M,"357,442",23,0,357442,1
72202A74WC,36,F,"301,531",203,0,301531,2
72206A57GD,40,M,"386,178",277,0,386178,2
72210G67FG,52,F,"352,427",149,1,352427,1
72212E41BR,49,M,"206,319",444,1,206319,3
72217C83VF,30,F,"382,592",319,0,382592,2
72219U35ZD,48,M,"330,958",300,1,330958,2
72219W15CJ,47,M,"295,964",388,0,295964,3
72222K26YE,45,F,"429,261",128,0,429261,1
72225F53NQ,26,M,"204,916",425,1,204916,3
72229L08TU,28,F,"163,941",391,0,163941,3
72230R07TG,57,F,"304,248",333,1,304248,2
72236B86BQ,43,F,"491,653",476,1,491653,3
72243F05YF,32,M,"204,741",316,1,204741,2
72244A61MZ,60,F,"413,381",336,1,413381,2
72245J46NJ,58,F,"383,213",574,1,383213,4
72247D10KJ,28,F,"310,549",40,1,310549,1
72248E06DW,59,M,"734,664",325,1,734664,2
72249R48OF,60,F,"91,248",239,0,91248,2
72251Q90JV,30,F,"428,208",384,1,428208,3
72255L03IY,64,F,"503,744",208,0,503744,2
72255N92QQ,44,M,"690,117",396,1,690117,3
72256D92IB,53,F,"518,184",200,1,518184,2
72258J53OK,30,F,"387,704",410,1,387704,3
72260Q07MV,32,M,"254,335",225,0,254335,2
72261W70HA,48,F,"627,285",995,1,627285,4
72265K27XC,26,M,"163,966",160,1,163966,1
72267B59PE,27,M,"127,575",482,0,127575,3
72267P32MM,57,M,"578,291",259,1,578291,2
72276K58NN,46,F,"718,752",434,1,718752,3
72280K52FX,34,M,"204,404",199,1,204404,1
72283U93GC,57,F,"102,435",576,0,102435,4
72290Z55UQ,55,F,"464,176",262,0,464176,2
72292F82MK,60,M,"251,091",252,1,251091,2
72292Y09LT,49,M,"471,081",313,0,471081,2
72294P43LO,51,F,"213,445",246,0,213445,2
72300Q97OK,40,M,"426,219",284,1,426219,2
72305C13YE,52,F,"109,336",328,0,109336,2
72305Z47LG,65,F,"425,976",417,1,425976,3
72306J07LP,53,F,"133,680",537,1,133680,4
72308X43SN,60,M,"281,249",743,1,281249,4
72310K29TS,55,M,"544,254",214,0,544254,2
72317J24SV,63,F,"195,904",442,1,195904,3
72320A38HL,26,F,"357,411",292,1,357411,2
72326B70EM,29,M,"143,454",754,1,143454,4
72326N18KM,61,M,"592,540",61,1,592540,1
72333F19PG,42,F,"454,544",222,1,454544,2
72338C02BP,32,M,"248,044",310,0,248044,2
72343F52LY,42,M,"170,700",413,1,170700,3
72349K59JU,35,F,"197,293",311,0,197293,2
72350E59QI,47,M,"179,680",484,1,179680,3
72355Q60KE,63,F,"420,037",274,1,420037,2
72355U27RB,42,M,"797,579",313,0,797579,2
72355W03SO,27,F,"338,011",426,1,338011,3
72355Z57MU,50,M,"259,167",462,1,259167,3
72357X90YO,40,M,"402,799",237,1,402799,2
72359E57XI,51,F,"405,467",249,0,405467,2
72360T99JJ,60,M,"553,234",166,1,553234,1
72361H85RD,56,M,"644,566",593,1,644566,4
72361Y28QM,58,M,"678,651",516,1,678651,4
72365D18MF,31,F,"415,643",303,0,415643,2
72367D22TW,48,M,"148,067",237,0,148067,2
72370T05IM,47,M,"227,111",125,0,227111,1
72372Q46RJ,43,F,"585,725",559,1,585725,4
72373I30HD,47,F,"658,307",362,1,658307,3
72373K73HZ,42,M,"426,139",394,1,426139,3
72377C86QB,63,M,"409,688",832,1,409688,4
72377O63KX,27,F,"324,706",395,1,324706,3
72380N79JM,30,F,"444,632",335,1,444632,2
72380W88SA,39,M,"101,626",370,0,101626,3
72381T43PP,59,M,"83,371",493,0,83371,3
72386N25IX,26,F,"271,512",233,0,271512,2
72397T33IR,40,M,"489,041",303,1,489041,2
72398L50LE,62,M,"770,399",300,1,770399,2
72400P90FF,39,F,"304,587",835,0,304587,4
72408E55TB,60,M,"74,849",434,0,74849,3
72409D22EM,63,F,"489,917",220,0,489917,2
72417T05GU,61,M,"459,892",230,1,459892,2
72424V58PG,42,M,"505,456",201,1,505456,2
72426U59JF,60,F,"295,603",481,1,295603,3
72430W01GK,36,M,"280,884",277,1,280884,2
72431V61AB,45,M,"421,607",341,0,421607,2
72432K27IO,46,F,"313,163",299,1,313163,2
72433U40HU,59,M,"751,377",210,1,751377,2
72435M99DT,45,M,"351,131",380,1,351131,3
72440T09YA,58,M,"135,836",500,0,135836,4
72441T32GA,39,M,"391,241",274,0,391241,2
72441T36HF,42,M,"170,450",452,1,170450,3
72443D62ZP,46,M,"462,744",499,1,462744,3
72447J93RN,34,F,"373,661",468,1,373661,3
72450E80RD,37,M,"472,493",226,1,472493,2
72450S23MU,44,M,"256,550",24,0,256550,1
72452B89VS,33,F,"341,828",362,0,341828,3
72456O58LL,58,F,"205,520",114,0,205520,1
72457E81QS,42,M,"154,670",250,1,154670,2
72457M30AO,41,M,"143,755",374,1,143755,3
72462F15DX,49,F,"315,021",348,1,315021,2
72463C50RG,55,M,"595,436",517,1,595436,4
72468V84EB,60,F,"214,293",156,0,214293,1
72469B76GA,51,F,"248,995",250,0,248995,2
72470Q87MV,43,M,"169,728",416,1,169728,3
72471D79DM,44,M,"434,614",211,0,434614,2
72472E59DJ,61,M,"419,871",126,1,419871,1
72475K44UZ,31,M,"205,039",114,1,205039,1
72476I58II,44,F,"393,155",249,1,393155,2
72478S58EZ,47,F,"608,272",299,0,608272,2
72479O84PQ,49,M,"106,006",86,0,106006,1
72482P36RB,52,M,"291,038",300,1,291038,2
72483E72UU,64,M,"230,342",236,0,230342,2
72485C75YE,28,F,"490,048",368,1,490048,3
72485P06HE,65,F,"262,973",207,0,262973,2
72486J11FG,62,F,"531,520",477,1,531520,3
72487X91XN,60,F,"233,749",907,1,233749,4
72491S97TP,25,M,"281,613",322,1,281613,2
72493R82UN,51,F,"316,981",202,0,316981,2
72495E55XW,59,F,"435,624",259,1,435624,2
72495W96ZB,46,M,"125,312",428,1,125312,3
72498B19EF,64,M,"627,659",994,1,627659,4
72499R74EL,63,F,"219,928",206,0,219928,2
72503C27TT,41,M,"283,138",452,1,283138,3
72504C31XX,37,M,"132,925",447,0,132925,3
72504T15LW,50,M,"504,587",473,1,504587,3
72505Q52TB,25,F,"353,469",374,1,353469,3
72510K25ED,42,F,"315,387",48,0,315387,1
72511K00VP,35,F,"407,227",479,1,407227,3
72515Y12WZ,65,F,"268,107",237,0,268107,2
72516N44IP,46,M,"671,651",312,1,671651,2
72516T10FQ,48,M,"755,355",852,1,755355,4
72517E01BO,29,F,"385,970",458,1,385970,3
72519F05EN,30,F,"391,873",406,1,391873,3
72519S33WA,60,M,"446,020",229,0,446020,2
72520S17WT,35,M,"274,052",255,1,274052,2
72525W82MP,25,F,"475,371",352,0,475371,2
72528A13CI,44,M,"106,687",300,0,106687,2
72531L78YW,38,M,"296,900",479,1,296900,3
72532S69JK,42,F,"408,763",208,1,408763,2
72537U93KR,41,M,"126,298",326,0,126298,2
72539T86KD,56,F,"356,683",422,0,356683,3
72543K18YK,31,M,"172,431",441,0,172431,3
72546J44ZZ,35,M,"228,270",352,0,228270,2
72549X52SN,29,M,"247,588",333,1,247588,2
72553P20YI,46,F,"722,288",484,1,722288,3
72554D96ZG,42,M,"462,160",497,1,462160,3
72561Z35BW,63,F,"167,720",943,0,167720,4
72563D58YY,36,F,"493,749",436,1,493749,3
72565Z33JE,31,F,"467,680",329,0,467680,2
72566Q03LT,62,F,"283,907",736,1,283907,4
72567A13QE,31,M,"273,510",223,1,273510,2
72567G16TI,35,F,"242,176",267,0,242176,2
72571O10LZ,53,F,"432,037",58,1,432037,1
72573J08DJ,58,M,"558,772",164,1,558772,1
72577I44YS,63,M,"299,052",519,0,299052,4
72580N03KR,50,M,"393,482",229,0,393482,2
72582R16LI,38,M,"723,341",146,1,723341,1
72583W14HE,32,M,"294,750",432,1,294750,3
72586K75XD,57,M,"511,978",432,1,511978,3
72590E51KY,30,F,"188,643",61,0,188643,1
72591N92WX,34,M,"242,216",58,0,242216,1
72592A94DS,40,M,"699,853",699,1,699853,4
72592E46OJ,47,M,"294,646",221,1,294646,2
72593W02RN,28,F,"419,832",496,1,419832,3
72595H11TY,42,F,"293,832",479,1,293832,3
72599M04HQ,31,F,"399,392",351,1,399392,2
72599X09SU,44,M,"270,573",80,0,270573,1
