CURR_AGE,new_income,GENDER_M,age_cat_2,age_cat_3,age_cat_4,pred
31,1148559,True,False,False,False,1
48,2590982,True,False,True,False,1
38,1935387,False,True,False,False,1
40,3021004,True,True,False,False,1
26,2591779,True,False,False,False,1
58,1352545,True,False,False,False,1
61,1991901,True,True,False,False,1
34,2028206,False,True,False,False,1
65,823141,False,False,True,False,1
25,867775,False,False,False,False,0
62,2432786,False,False,False,False,1
57,2083486,True,True,False,False,1
40,2265233,False,False,False,False,1
28,2528762,True,False,True,False,1
61,1788893,True,False,False,True,1
61,719704,True,False,True,False,1
29,1052885,False,False,True,False,1
53,1994150,False,False,False,False,1
48,2225847,False,False,False,True,1
37,2559985,True,True,False,False,1
35,931629,False,False,False,False,1
42,1874943,False,False,True,False,1
28,1619357,False,False,False,False,0
43,2195967,True,True,False,False,1
44,2334592,False,False,True,False,1
61,758543,True,False,True,False,1
43,3285729,True,False,False,False,1
61,794060,True,False,False,False,0
51,2614146,False,False,True,False,1
36,3359745,True,False,True,False,1
34,1665221,True,False,False,False,1
31,1803105,False,True,False,False,1
58,576204,True,False,True,False,1
56,1073130,False,False,False,False,1
25,1403706,False,True,False,False,1
55,2401365,True,False,False,False,1
32,2126879,True,True,False,False,1
43,1638534,True,True,False,False,1
53,2029028,False,False,False,False,1
48,2731685,False,True,False,False,1
39,2989668,True,False,False,True,1
35,1895784,True,False,False,False,1
27,968175,False,False,False,False,0
62,3398442,True,False,False,True,1
52,3279159,False,False,True,False,1
53,3304906,True,False,False,True,1
44,1665014,False,False,True,False,1
43,3178525,True,False,False,True,1
56,2180802,False,True,False,False,1
55,1576023,False,False,True,False,1
52,1010748,False,False,False,False,1
38,3256905,True,True,False,False,1
46,1996740,False,True,False,False,1
63,2515256,True,False,True,False,1
25,1600024,True,True,False,False,1
61,2183731,False,False,False,False,1
36,1730479,False,False,False,True,1
46,2307942,True,False,False,False,1
44,1848123,True,False,False,True,1
59,1150569,False,False,True,False,1
63,1162792,True,False,False,True,1
54,2086918,True,False,False,False,1
27,1404760,False,False,False,True,1
42,2479461,False,False,False,True,1
61,2172350,False,True,False,False,1
55,3104879,True,True,False,False,1
28,1211580,False,False,True,False,1
55,2182390,False,False,True,False,1
33,1714428,False,False,False,False,1
53,3454690,True,False,True,False,1
43,2898129,True,False,False,False,1
40,3433394,True,True,False,False,1
61,959111,True,False,True,False,1
51,2939824,True,False,False,False,1
49,2024310,True,False,False,True,1
47,1919325,False,False,False,True,1
27,1708575,True,False,True,False,1
37,2296654,False,False,True,False,1
50,1936101,True,True,False,False,1
35,2016613,False,True,False,False,1
26,1848166,False,True,False,False,1
60,2353713,False,False,True,False,1
39,2798793,True,False,False,False,1
43,2230905,False,False,False,False,1
63,1926544,True,False,False,False,1
65,2888736,True,True,False,False,1
56,787821,True,False,False,False,1
28,2593821,True,True,False,False,1
64,1389522,False,False,False,False,1
59,1770566,False,False,True,False,1
38,2696643,False,False,True,False,1
62,3179508,True,False,False,True,1
64,1957284,True,True,False,False,1
34,1070417,False,False,False,False,1
44,2623750,False,False,True,False,1
44,1645921,True,False,True,False,1
30,1213938,False,True,False,False,1
46,2067601,False,True,False,False,1
55,754857,True,False,False,True,1
56,2230286,False,False,True,False,1
43,1417284,True,False,True,False,1
54,3066170,False,False,True,False,1
58,3037632,False,True,False,False,1
37,1904157,True,False,False,False,1
40,1955063,False,False,False,True,1
65,1129471,True,False,True,False,1
53,2103921,False,True,False,False,1
49,2875109,True,False,False,False,1
43,1947985,True,False,True,False,1
37,2041781,True,False,False,True,1
54,2432460,True,False,False,False,1
49,1491565,False,False,True,False,1
61,1937197,False,False,True,False,1
58,3435511,True,False,False,False,1
55,1948361,False,True,False,False,1
63,3184665,True,True,False,False,1
62,2471126,False,False,True,False,1
42,2981144,True,False,False,True,1
63,1008870,True,False,True,False,1
58,1809355,False,False,True,False,1
28,1836622,True,False,False,False,1
65,1205235,False,True,False,False,1
40,1856305,True,True,False,False,1
33,1908127,True,False,False,False,1
35,1770282,False,False,True,False,1
44,2576562,False,False,False,False,1
28,1258688,True,True,False,False,1
31,1073423,False,False,False,False,1
64,635099,False,False,True,False,1
47,1533864,True,False,False,True,1
55,2076390,True,False,True,False,1
46,1712500,False,False,False,False,1
31,1266612,False,False,False,False,1
35,1211226,False,False,False,True,1
64,552421,False,True,False,False,0
58,1178757,False,False,True,False,1
40,2012091,False,False,False,False,1
43,2642987,True,False,True,False,1
33,1195453,True,False,True,False,1
53,2205470,False,False,False,False,1
64,2078192,False,False,True,False,1
46,2591386,False,True,False,False,1
35,1424546,False,False,True,False,1
37,2362955,True,False,False,True,1
36,1656634,False,False,True,False,1
30,1455630,False,False,False,True,1
25,1361797,True,True,False,False,1
51,2024733,False,False,False,False,1
33,1702172,True,False,True,False,1
50,2281154,False,True,False,False,1
39,1479094,False,False,False,True,1
51,1245665,True,False,True,False,1
44,1553497,False,False,True,False,1
36,2308033,True,False,True,False,1
46,2636150,True,False,True,False,1
41,3406793,True,True,False,False,1
48,2935435,True,False,True,False,1
63,3319436,False,False,True,False,1
31,1404729,True,True,False,False,1
52,1444506,False,False,False,False,1
62,2410728,False,False,True,False,1
57,3350278,False,True,False,False,1
38,1714336,True,False,True,False,1
48,2541325,True,False,True,False,1
38,1770689,False,True,False,False,1
47,1446701,True,True,False,False,1
37,1486944,True,False,False,False,1
58,1649846,True,False,False,False,1
59,1920667,False,False,False,True,1
40,2351934,True,True,False,False,1
56,1835710,False,False,False,True,1
42,2141722,False,True,False,False,1
49,2275253,False,False,True,False,1
29,2028570,False,False,False,False,1
53,1324895,False,False,True,False,1
43,2235801,False,False,False,False,1
25,1151061,True,False,True,False,1
25,1985108,True,True,False,False,1
57,2886304,False,True,False,False,1
41,2958710,True,False,True,False,1
33,1639543,False,False,False,True,1
45,2438927,True,False,False,False,1
53,2252488,True,False,True,False,1
59,1254609,False,True,False,False,1
25,1981292,False,False,False,False,0
31,890259,False,False,False,False,1
46,1770753,False,False,False,False,1
59,2242291,False,False,False,True,1
39,1524996,False,False,True,False,1
52,625853,True,False,False,False,0
43,1429103,False,False,False,False,1
29,2412169,True,False,False,False,1
49,2211841,True,False,False,True,1
44,2644863,False,False,False,False,1
55,1242356,False,False,True,False,1
62,2747818,False,False,True,False,1
64,815019,True,False,True,False,1
42,2314058,False,True,False,False,1
46,2625258,True,False,True,False,1
38,2663575,True,True,False,False,1
33,1291874,True,False,True,False,1
39,2102834,False,False,False,False,1
44,2290788,False,False,False,False,1
63,2430385,True,False,True,False,1
48,2114777,True,True,False,False,1
44,2532136,False,False,True,False,1
62,1758409,False,True,False,False,1
39,2128345,True,False,False,False,1
37,1476166,False,False,False,False,1
50,2553521,False,True,False,False,1
62,2834543,False,True,False,False,1
64,2480222,False,False,False,True,1
51,2710936,True,False,False,False,1
60,815572,True,False,False,False,1
63,2487590,False,False,True,False,1
54,1199057,False,False,True,False,1
32,1993507,False,False,False,True,1
56,3423156,False,False,False,False,1
65,2654865,False,False,False,False,1
33,1718016,False,False,True,False,1
48,3464245,True,False,False,False,1
32,2308254,True,False,False,False,1
30,1036371,False,True,False,False,1
65,2649925,True,False,True,False,1
47,3255625,True,False,False,False,1
36,2180656,False,True,False,False,1
35,1079728,False,False,True,False,1
44,2315540,False,False,True,False,1
65,812039,False,False,False,True,1
59,2436214,True,False,False,False,1
53,2733641,True,False,True,False,1
56,3149397,False,False,False,True,1
48,3005111,True,True,False,False,1
29,1759664,True,False,False,True,1
60,2950557,False,False,False,False,0
32,2563430,True,True,False,False,1
57,1818551,False,False,False,False,1
30,1635750,False,False,False,False,1
32,2210499,True,False,False,True,1
42,2571923,False,False,False,False,1
51,2730990,False,True,False,False,1
31,2471691,True,False,False,False,1
28,2010159,False,False,False,False,0
41,3093554,True,False,True,False,1
41,1459057,False,False,True,False,1
39,2736745,True,True,False,False,1
30,1022395,False,False,True,False,1
36,1855277,True,True,False,False,1
33,1252827,True,True,False,False,1
43,3049110,True,False,False,False,1
57,3457770,True,True,False,False,1
51,1649977,True,False,False,False,1
65,1683747,True,False,False,False,1
48,2116868,False,False,True,False,1
30,1934657,False,False,True,False,1
62,2781699,False,True,False,False,1
35,2368618,True,True,False,False,1
35,1624515,False,False,False,False,1
26,1238178,True,True,False,False,1
65,1811355,True,False,False,False,1
63,1241564,False,True,False,False,1
38,2014436,False,True,False,False,1
54,2038772,True,False,False,False,1
32,1441115,True,False,False,True,1
44,1500179,False,True,False,False,1
31,2018240,True,False,False,True,1
37,2387887,True,True,False,False,1
27,1316646,True,False,False,True,1
31,1402269,False,False,True,False,1
26,1995386,False,False,False,False,0
34,1262108,False,False,True,False,1
64,3286393,False,True,False,False,1
27,1731755,True,False,False,False,1
45,1891200,False,False,True,False,1
37,2329892,False,False,False,False,1
59,2530660,True,True,False,False,1
54,2326382,True,False,True,False,1
51,2402875,False,True,False,False,1
50,1984981,True,False,False,True,1
48,2263302,False,False,False,True,1
43,1952185,False,True,False,False,1
53,889862,True,True,False,False,1
30,1768874,True,False,False,False,1
60,1437461,False,False,True,False,1
31,2387421,True,True,False,False,1
46,2310818,False,True,False,False,1
56,884715,False,False,False,False,1
54,1273253,False,False,False,False,1
33,1759612,True,False,True,False,1
62,642399,True,False,True,False,1
37,2411912,True,True,False,False,1
58,1339372,False,False,False,False,0
39,2381145,True,False,False,False,1
25,1901959,True,True,False,False,1
27,1061510,False,False,True,False,1
43,1418502,True,False,False,False,1
31,1724906,False,False,True,False,1
47,1879535,True,False,True,False,1
38,1627021,True,False,True,False,1
30,1569472,True,False,False,False,1
52,2632612,True,False,True,False,1
40,1599515,False,False,True,False,1
39,1609857,False,False,False,False,1
57,2095515,True,True,False,False,1
63,1835714,False,False,False,False,1
39,2777242,True,True,False,False,1
54,2998667,True,False,False,False,1
50,2750337,True,True,False,False,1
39,1876037,True,False,False,True,1
42,1939809,True,True,False,False,1
51,546515,True,True,False,False,1
29,1652377,True,False,False,False,1
62,1397878,False,False,False,False,1
58,2682635,True,False,False,False,1
41,2549211,True,True,False,False,1
59,570918,False,False,False,True,1
37,3450964,True,False,True,False,1
27,2072048,True,False,False,True,1
41,2763666,True,True,False,False,1
33,2539269,True,True,False,False,1
45,2506449,False,True,False,False,1
50,1721766,False,False,False,False,1
53,2430751,False,True,False,False,1
35,1232586,False,False,False,False,1
62,2068388,True,False,False,True,1
33,1882227,True,False,False,True,1
60,3214453,False,True,False,False,1
37,2718037,False,True,False,False,1
41,1501963,False,False,False,False,1
41,2313567,True,True,False,False,1
53,2237111,False,False,False,True,1
57,2598212,True,True,False,False,1
37,2325281,False,True,False,False,1
46,2150220,True,True,False,False,1
45,2961919,True,False,True,False,1
55,1826013,True,False,False,True,1
45,1686519,True,False,False,True,1
60,1512249,False,False,True,False,1
39,1444561,False,True,False,False,1
55,1511309,False,False,False,True,1
59,688215,True,True,False,False,0
37,3426540,True,False,False,False,1
45,2363341,False,False,True,False,1
29,1366043,True,False,True,False,1
36,2277854,True,False,True,False,1
58,2755249,False,False,False,False,0
51,3319490,True,False,False,False,1
40,2602210,False,False,True,False,1
39,2692531,False,False,True,False,1
62,1808953,True,False,False,False,1
30,1482266,False,False,False,False,1
